chrom_label,chrom,start,end,normalized_depth,CNV,gene_name,gene_start,gene_end,gene_overlap_in_controls_count,partially_overlaps_control
ChrB,contig_26,6001,6500,1.6442561415198316,duplication,CAGL0B05061g,5296.0,11991.0,0,False
ChrB,contig_26,6501,7000,2.0162655895323405,duplication,CAGL0B05061g,5296.0,11991.0,0,False
ChrB,contig_26,7001,7500,1.979434073745284,duplication,CAGL0B05061g,5296.0,11991.0,0,False
ChrB,contig_26,7501,8000,1.5710386524754014,duplication,CAGL0B05061g,5296.0,11991.0,0,False
ChrB,contig_26,8501,9000,1.92832663273633,duplication,CAGL0B05061g,5296.0,11991.0,0,False
ChrB,contig_26,9001,9500,2.0093782445943376,duplication,CAGL0B05061g,5296.0,11991.0,0,False
ChrB,contig_26,9501,10000,1.9636730067577788,duplication,CAGL0B05061g,5296.0,11991.0,0,False
ChrB,contig_26,10001,10500,1.921086566628996,duplication,CAGL0B05061g,5296.0,11991.0,0,False
ChrB,contig_26,10501,11000,1.6885876232232035,duplication,CAGL0B05061g,5296.0,11991.0,0,False
ChrB,contig_26,11001,11500,1.701601177944336,duplication,CAGL0B05061g,5296.0,11991.0,0,False
ChrB,contig_26,11501,12000,1.6147760774725308,duplication,CAGL0B05061g,5296.0,11991.0,0,False
ChrB,contig_26,19001,19500,1.541799923965012,duplication,CAGL0B05049g,18217.0,23129.0,0,False
ChrB,contig_26,25501,26000,1.5235698087921845,duplication,CAGL0B04961g,25267.0,27319.0,0,False
ChrB,contig_26,25501,26000,1.5235698087921845,duplication,CAGL0B04983g,25553.0,26023.0,0,False
ChrB,contig_26,26501,27000,1.5352281716522005,duplication,CAGL0B04961g,25267.0,27319.0,0,False
ChrB,contig_26,27001,27500,1.591737815833551,duplication,CAGL0B04961g,25267.0,27319.0,0,False
ChrB,contig_26,28501,29000,1.5232913447111334,duplication,CAGL0B04939g,27499.0,30857.0,0,False
ChrB,contig_26,29501,30000,1.513192380705005,duplication,CAGL0B04939g,27499.0,30857.0,0,False
ChrB,contig_26,37001,37500,1.5076416633560483,duplication,CAGL0B04895g,32670.0,39562.0,0,False
ChrB,contig_26,39001,39500,1.506732014024614,duplication,CAGL0B04895g,32670.0,39562.0,0,False
ChrB,contig_26,40001,40500,1.5139720801319487,duplication,CAGL0B04873g,40021.0,41568.0,0,False
ChrB,contig_26,41001,41500,1.5942439925630123,duplication,CAGL0B04873g,40021.0,41568.0,0,False
ChrB,contig_26,41001,41500,1.5942439925630123,duplication,CAGL0B04851g,41235.0,47057.0,0,False
ChrB,contig_26,42001,42500,1.574510171352508,duplication,CAGL0B04851g,41235.0,47057.0,0,False
ChrB,contig_26,45001,45500,1.5651909067733236,duplication,CAGL0B04851g,41235.0,47057.0,0,False
ChrB,contig_26,45501,46000,1.6074988828210557,duplication,CAGL0B04851g,41235.0,47057.0,0,False
ChrB,contig_26,46501,47000,1.530085868288786,duplication,CAGL0B04851g,41235.0,47057.0,0,False
ChrB,contig_26,47001,47500,1.6717498284556331,duplication,CAGL0B04829g,46797.0,47559.0,0,False
ChrB,contig_26,48501,49000,1.5424125449433246,duplication,CAGL0B04807g,47996.0,49749.0,0,False
ChrB,contig_26,49001,49500,1.523476987431834,duplication,CAGL0B04807g,47996.0,49749.0,0,False
ChrB,contig_26,50001,50500,1.5383840979041152,duplication,CAGL0B04785g,49817.0,50929.0,0,False
ChrB,contig_26,50501,51000,1.6565642539023004,duplication,CAGL0B04785g,49817.0,50929.0,0,False
ChrB,contig_26,52001,52500,1.5710943452916115,duplication,CAGL0B04763g,51849.0,52905.0,0,False
ChrB,contig_26,55001,55500,1.5406675033687365,duplication,CAGL0B04719g,54857.0,55989.0,0,False
ChrB,contig_26,55501,56000,1.7904126555276405,duplication,CAGL0B04719g,54857.0,55989.0,0,False
ChrB,contig_26,56001,56500,1.5844791854541458,duplication,CAGL0B04697g,56169.0,57034.0,0,False
ChrB,contig_26,57501,58000,1.5425424948478152,duplication,CAGL0B04675g,57419.0,58864.0,0,False
ChrB,contig_26,60001,60500,1.5867811551908366,duplication,CAGL0B04631g,59239.0,63297.0,0,False
ChrB,contig_26,62501,63000,1.515698557434467,duplication,CAGL0B04631g,59239.0,63297.0,0,False
ChrB,contig_26,64001,64500,1.6371645895890576,duplication,CAGL0B04609g,62872.0,65640.0,0,False
ChrB,contig_26,64001,64500,1.6371645895890576,duplication,CAGL0B04587g,64129.0,65268.0,0,False
ChrB,contig_26,64501,65000,1.5665832271785802,duplication,CAGL0B04609g,62872.0,65640.0,0,False
ChrB,contig_26,64501,65000,1.5665832271785802,duplication,CAGL0B04587g,64129.0,65268.0,0,False
ChrB,contig_26,65001,65500,1.6532041206576145,duplication,CAGL0B04609g,62872.0,65640.0,0,False
ChrB,contig_26,65001,65500,1.6532041206576145,duplication,CAGL0B04587g,64129.0,65268.0,0,False
ChrB,contig_26,65501,66000,1.5743430929038775,duplication,CAGL0B04565g,65749.0,67307.0,0,False
ChrB,contig_26,66001,66500,1.5218990243058768,duplication,CAGL0B04565g,65749.0,67307.0,0,False
ChrB,contig_26,66501,67000,1.6444232199684623,duplication,CAGL0B04565g,65749.0,67307.0,0,False
ChrB,contig_26,66501,67000,1.6444232199684623,duplication,CAGL0B04543g,66692.0,68954.0,0,False
ChrB,contig_26,67001,67500,1.554832042958214,duplication,CAGL0B04565g,65749.0,67307.0,0,False
ChrB,contig_26,67001,67500,1.554832042958214,duplication,CAGL0B04543g,66692.0,68954.0,0,False
ChrB,contig_26,67501,68000,1.541558588428101,duplication,CAGL0B04543g,66692.0,68954.0,0,False
ChrB,contig_26,68001,68500,1.7759882161291816,duplication,CAGL0B04543g,66692.0,68954.0,0,False
ChrB,contig_26,68501,69000,1.6084456606966304,duplication,CAGL0B04543g,66692.0,68954.0,0,False
ChrB,contig_26,69501,70000,1.751798969621856,duplication,CAGL0B04521g,69334.0,71262.0,0,False
ChrB,contig_26,69501,70000,1.751798969621856,duplication,CAGL0B04499g,69609.0,71647.0,0,False
ChrB,contig_26,70001,70500,1.655004855048413,duplication,CAGL0B04521g,69334.0,71262.0,0,False
ChrB,contig_26,70001,70500,1.655004855048413,duplication,CAGL0B04499g,69609.0,71647.0,0,False
ChrB,contig_26,70501,71000,1.570314645864668,duplication,CAGL0B04521g,69334.0,71262.0,0,False
ChrB,contig_26,70501,71000,1.570314645864668,duplication,CAGL0B04499g,69609.0,71647.0,0,False
ChrB,contig_26,71001,71500,1.535785099814303,duplication,CAGL0B04521g,69334.0,71262.0,0,False
ChrB,contig_26,71001,71500,1.535785099814303,duplication,CAGL0B04499g,69609.0,71647.0,0,False
ChrB,contig_26,71501,72000,1.5239596585056563,duplication,CAGL0B04477g,71696.0,72982.0,0,False
ChrB,contig_26,72001,72500,1.7040330975855174,duplication,CAGL0B04477g,71696.0,72982.0,0,False
ChrB,contig_26,72501,73000,1.5649310069643425,duplication,CAGL0B04477g,71696.0,72982.0,0,False
ChrB,contig_26,72501,73000,1.5649310069643425,duplication,CAGL0B04455g,72733.0,75219.0,0,False
ChrB,contig_26,73501,74000,1.5373816272123304,duplication,CAGL0B04455g,72733.0,75219.0,0,False
ChrB,contig_26,74001,74500,1.6224431218374773,duplication,CAGL0B04455g,72733.0,75219.0,0,False
ChrB,contig_26,76001,76500,1.534764064850448,duplication,CAGL0B04433g,75829.0,78078.0,0,False
ChrB,contig_26,76501,77000,1.5218618957617362,duplication,CAGL0B04433g,75829.0,78078.0,0,False
ChrB,contig_26,77001,77500,1.5321279382164956,duplication,CAGL0B04433g,75829.0,78078.0,0,False
ChrB,contig_26,79501,80000,1.5003087758883633,duplication,CAGL0B04389g,78819.0,83142.0,0,False
ChrB,contig_26,81001,81500,1.650363787030891,duplication,CAGL0B04389g,78819.0,83142.0,0,False
ChrB,contig_26,81501,82000,1.571558452093364,duplication,CAGL0B04389g,78819.0,83142.0,0,False
ChrB,contig_26,82501,83000,1.538291276543765,duplication,CAGL0B04389g,78819.0,83142.0,0,False
ChrB,contig_26,83001,83500,1.5754940777722228,duplication,CAGL0B04367g,83185.0,84503.0,0,False
ChrB,contig_26,83501,84000,1.6103577807198497,duplication,CAGL0B04367g,83185.0,84503.0,0,False
ChrB,contig_26,84001,84500,1.5797452960762732,duplication,CAGL0B04367g,83185.0,84503.0,0,False
ChrB,contig_26,84501,85000,1.628235174723345,duplication,CAGL0B04345g,84490.0,85819.0,0,False
ChrB,contig_26,85001,85500,1.5741017573669662,duplication,CAGL0B04345g,84490.0,85819.0,0,False
ChrB,contig_26,85501,86000,1.6099864952784475,duplication,CAGL0B04345g,84490.0,85819.0,0,False
ChrB,contig_26,86001,86500,1.6079815538948783,duplication,CAGL0B04323g,86210.0,87502.0,0,False
ChrB,contig_26,86501,87000,1.714002111687155,duplication,CAGL0B04323g,86210.0,87502.0,0,False
ChrB,contig_26,87001,87500,1.6122142079268584,duplication,CAGL0B04323g,86210.0,87502.0,0,False
ChrB,contig_26,88001,88500,1.591830637193901,duplication,CAGL0B04301g,87957.0,89669.0,0,False
ChrB,contig_26,88501,89000,1.7902455770790098,duplication,CAGL0B04301g,87957.0,89669.0,0,False
ChrB,contig_26,89001,89500,1.7831168966040956,duplication,CAGL0B04301g,87957.0,89669.0,0,False
ChrB,contig_26,89501,90000,1.6826284918887051,duplication,CAGL0B04279g,89596.0,91646.0,0,False
ChrB,contig_26,90001,90500,1.6382227530970528,duplication,CAGL0B04279g,89596.0,91646.0,0,False
ChrB,contig_26,90501,91000,1.7866998011136226,duplication,CAGL0B04279g,89596.0,91646.0,0,False
ChrB,contig_26,91001,91500,1.6099122381901674,duplication,CAGL0B04279g,89596.0,91646.0,0,False
ChrB,contig_26,93001,93500,1.5061936501345816,duplication,CAGL0B04235g,93130.0,94833.0,0,False
ChrB,contig_26,94001,94500,1.5760510059343256,duplication,CAGL0B04235g,93130.0,94833.0,0,False
ChrB,contig_26,95501,96000,1.6054011200771356,duplication,CAGL0B04213g,95014.0,97989.0,0,False
ChrB,contig_26,96001,96500,1.509906504548599,duplication,CAGL0B04213g,95014.0,97989.0,0,False
ChrB,contig_26,96501,97000,1.568978018275622,duplication,CAGL0B04213g,95014.0,97989.0,0,False
ChrB,contig_26,97001,97500,1.6656793114887138,duplication,CAGL0B04213g,95014.0,97989.0,0,False
ChrB,contig_26,97501,98000,1.735703745737089,duplication,CAGL0B04213g,95014.0,97989.0,0,False
ChrB,contig_26,100501,101000,1.6796953369016312,duplication,CAGL0B04191g,100446.0,101782.0,0,False
ChrB,contig_26,100501,101000,1.6796953369016312,duplication,CAGL0B04169g,100505.0,105789.0,0,False
ChrB,contig_26,101501,102000,1.506082264502161,duplication,CAGL0B04191g,100446.0,101782.0,0,False
ChrB,contig_26,101501,102000,1.506082264502161,duplication,CAGL0B04169g,100505.0,105789.0,0,False
ChrB,contig_26,102001,102500,1.7428138619399327,duplication,CAGL0B04169g,100505.0,105789.0,0,False
ChrB,contig_26,102501,103000,1.5335945157100326,duplication,CAGL0B04169g,100505.0,105789.0,0,False
ChrB,contig_26,103501,104000,1.5411501744425586,duplication,CAGL0B04169g,100505.0,105789.0,0,False
ChrB,contig_26,104501,105000,1.5331861017244903,duplication,CAGL0B04169g,100505.0,105789.0,0,False
ChrB,contig_26,106001,106500,1.5510078029117758,duplication,CAGL0B04147g,105172.0,107507.0,0,False
ChrB,contig_26,106501,107000,1.673402048669871,duplication,CAGL0B04147g,105172.0,107507.0,0,False
ChrB,contig_26,107001,107500,1.527022763397221,duplication,CAGL0B04147g,105172.0,107507.0,0,False
ChrB,contig_26,107501,108000,1.77984958471976,duplication,CAGL0B04125g,107563.0,109552.0,0,False
ChrB,contig_26,108001,108500,1.7768978654606158,duplication,CAGL0B04125g,107563.0,109552.0,0,False
ChrB,contig_26,108001,108500,1.7768978654606158,duplication,CAGL0B04103g,108160.0,110479.0,0,False
ChrB,contig_26,108501,109000,1.7331233119193463,duplication,CAGL0B04125g,107563.0,109552.0,0,False
ChrB,contig_26,108501,109000,1.7331233119193463,duplication,CAGL0B04103g,108160.0,110479.0,0,False
ChrB,contig_26,109001,109500,1.693711362314548,duplication,CAGL0B04125g,107563.0,109552.0,0,False
ChrB,contig_26,109001,109500,1.693711362314548,duplication,CAGL0B04103g,108160.0,110479.0,0,False
ChrB,contig_26,109501,110000,1.6178763109082357,duplication,CAGL0B04103g,108160.0,110479.0,0,False
ChrB,contig_26,110001,110500,1.7513534270921738,duplication,CAGL0B04103g,108160.0,110479.0,0,False
ChrB,contig_26,110501,111000,1.6063478979527104,duplication,CAGL0B04059g,110632.0,111866.0,0,False
ChrB,contig_26,111001,111500,1.6386682956267349,duplication,CAGL0B04059g,110632.0,111866.0,0,False
ChrB,contig_26,111501,112000,1.6333589138146891,duplication,CAGL0B04059g,110632.0,111866.0,0,False
ChrB,contig_26,112001,112500,1.6556917331150065,duplication,CAGL0B04037g,111962.0,112942.0,0,False
ChrB,contig_26,112501,113000,1.5530684371115555,duplication,CAGL0B04037g,111962.0,112942.0,0,False
ChrB,contig_26,113001,113500,1.6233713354409818,duplication,CAGL0B04015g,112992.0,114706.0,0,False
ChrB,contig_26,113501,114000,1.776062473217462,duplication,CAGL0B04015g,112992.0,114706.0,0,False
ChrB,contig_26,114001,114500,1.7040145333134475,duplication,CAGL0B04015g,112992.0,114706.0,0,False
ChrB,contig_26,115001,115500,1.6547449552394318,duplication,CAGL0B03993g,114982.0,117097.0,0,False
ChrB,contig_26,115501,116000,1.762250654797316,duplication,CAGL0B03993g,114982.0,117097.0,0,False
ChrB,contig_26,116001,116500,1.6225359431978277,duplication,CAGL0B03993g,114982.0,117097.0,0,False
ChrB,contig_26,118001,118500,1.6646025837086489,duplication,CAGL0B03971g,117792.0,119540.0,0,False
ChrB,contig_26,118501,119000,1.808178663898716,duplication,CAGL0B03971g,117792.0,119540.0,0,False
ChrB,contig_26,119001,119500,1.7923433398229298,duplication,CAGL0B03971g,117792.0,119540.0,0,False
ChrB,contig_26,120501,121000,1.6124369791916997,duplication,CAGL0B03949g,119940.0,123173.0,0,False
ChrB,contig_26,121001,121500,1.5736747791093542,duplication,CAGL0B03949g,119940.0,123173.0,0,False
ChrB,contig_26,121501,122000,1.659980079963197,duplication,CAGL0B03949g,119940.0,123173.0,0,False
ChrB,contig_26,122001,122500,1.5024065386322836,duplication,CAGL0B03949g,119940.0,123173.0,0,False
ChrB,contig_26,123001,123500,1.5355994570936022,duplication,CAGL0B03927g,122586.0,123352.0,0,False
ChrB,contig_26,123501,124000,1.795777730155896,duplication,CAGL0B03905g,123410.0,125032.0,0,False
ChrB,contig_26,124001,124500,1.5509706743676357,duplication,CAGL0B03905g,123410.0,125032.0,0,False
ChrB,contig_26,124501,125000,1.7811676480367362,duplication,CAGL0B03905g,123410.0,125032.0,0,False
ChrB,contig_26,125001,125500,1.6285507673485364,duplication,CAGL0B03899g,125192.0,125526.0,0,False
ChrB,contig_26,125501,126000,1.5422269022226238,duplication,CAGL0B03883g,125439.0,126669.0,0,False
ChrB,contig_26,126001,126500,1.5877650616105516,duplication,CAGL0B03883g,125439.0,126669.0,0,False
ChrB,contig_26,126501,127000,1.7870525222829543,duplication,CAGL0B03861g,126638.0,129499.0,0,False
ChrB,contig_26,127001,127500,1.8411859396393333,duplication,CAGL0B03861g,126638.0,129499.0,0,False
ChrB,contig_26,127501,128000,1.6297574450330925,duplication,CAGL0B03861g,126638.0,129499.0,0,False
ChrB,contig_26,128001,128500,1.524516586667759,duplication,CAGL0B03861g,126638.0,129499.0,0,False
ChrB,contig_26,128001,128500,1.524516586667759,duplication,CAGL0B03839g,128029.0,130388.0,0,False
ChrB,contig_26,128501,129000,1.5847576495351972,duplication,CAGL0B03861g,126638.0,129499.0,0,False
ChrB,contig_26,128501,129000,1.5847576495351972,duplication,CAGL0B03839g,128029.0,130388.0,0,False
ChrB,contig_26,129001,129500,1.8738404942106195,duplication,CAGL0B03861g,126638.0,129499.0,0,False
ChrB,contig_26,129001,129500,1.8738404942106195,duplication,CAGL0B03839g,128029.0,130388.0,0,False
ChrB,contig_26,129501,130000,1.7549734601458409,duplication,CAGL0B03839g,128029.0,130388.0,0,False
ChrB,contig_26,131001,131500,1.921699187607308,duplication,CAGL0B03817g,130980.0,132182.0,0,False
ChrB,contig_26,131501,132000,1.703104883982013,duplication,CAGL0B03817g,130980.0,132182.0,0,False
ChrB,contig_26,132501,133000,1.6290891312385691,duplication,CAGL0B03795g,132650.0,133972.0,0,False
ChrB,contig_26,133001,133500,1.6438477275342898,duplication,CAGL0B03795g,132650.0,133972.0,0,False
ChrB,contig_26,133501,134000,1.7508336274742111,duplication,CAGL0B03795g,132650.0,133972.0,0,False
ChrB,contig_26,134001,134500,1.729224814784628,duplication,CAGL0B03773g,134242.0,136605.0,0,False
ChrB,contig_26,134501,135000,1.5980682326094509,duplication,CAGL0B03773g,134242.0,136605.0,0,False
ChrB,contig_26,135001,135500,1.9130853653667872,duplication,CAGL0B03773g,134242.0,136605.0,0,False
ChrB,contig_26,135501,136000,1.840740397109651,duplication,CAGL0B03773g,134242.0,136605.0,0,False
ChrB,contig_26,136001,136500,1.63978215195094,duplication,CAGL0B03773g,134242.0,136605.0,0,False
ChrB,contig_26,137001,137500,1.7232471191780592,duplication,CAGL0B03707g,137231.0,138834.0,0,False
ChrB,contig_26,137501,138000,1.828692184536164,duplication,CAGL0B03707g,137231.0,138834.0,0,False
ChrB,contig_26,138001,138500,1.7014526637677752,duplication,CAGL0B03707g,137231.0,138834.0,0,False
ChrB,contig_26,138501,139000,1.7329005406545055,duplication,CAGL0B03707g,137231.0,138834.0,0,False
ChrB,contig_26,139501,140000,1.7882035071512998,duplication,CAGL0B03685g,138841.0,140409.0,0,False
ChrB,contig_26,140001,140500,1.9071633625764288,duplication,CAGL0B03685g,138841.0,140409.0,0,False
ChrB,contig_26,140501,141000,2.048196137492893,duplication,CAGL0B03663g,140518.0,142931.0,0,False
ChrB,contig_26,141001,141500,2.0008386794420963,duplication,CAGL0B03663g,140518.0,142931.0,0,False
ChrB,contig_26,141501,142000,2.0237098626324457,duplication,CAGL0B03663g,140518.0,142931.0,0,False
ChrB,contig_26,142001,142500,1.986302854411217,duplication,CAGL0B03663g,140518.0,142931.0,0,False
ChrB,contig_26,142501,143000,1.7766008371074944,duplication,CAGL0B03663g,140518.0,142931.0,0,False
ChrB,contig_26,143001,143500,1.74220124096162,duplication,CAGL0B03641g,143178.0,146596.0,0,False
ChrB,contig_26,143501,144000,1.7163040814238462,duplication,CAGL0B03641g,143178.0,146596.0,0,False
ChrB,contig_26,144001,144500,1.6047328062826125,duplication,CAGL0B03641g,143178.0,146596.0,0,False
ChrB,contig_26,144501,145000,1.786978265194674,duplication,CAGL0B03641g,143178.0,146596.0,0,False
ChrB,contig_26,145001,145500,1.915294513743128,duplication,CAGL0B03641g,143178.0,146596.0,0,False
ChrB,contig_26,145501,146000,1.660871165022561,duplication,CAGL0B03641g,143178.0,146596.0,0,False
ChrB,contig_26,146001,146500,1.6551162406808335,duplication,CAGL0B03641g,143178.0,146596.0,0,False
ChrB,contig_26,146501,147000,1.549392711241678,duplication,CAGL0B03619g,146746.0,148951.0,0,False
ChrB,contig_26,147001,147500,1.7512234771876831,duplication,CAGL0B03619g,146746.0,148951.0,0,False
ChrB,contig_26,147501,148000,1.6793611800043695,duplication,CAGL0B03619g,146746.0,148951.0,0,False
ChrB,contig_26,148001,148500,1.7728322898772664,duplication,CAGL0B03619g,146746.0,148951.0,0,False
ChrB,contig_26,148501,149000,1.783840903214829,duplication,CAGL0B03619g,146746.0,148951.0,0,False
ChrB,contig_26,149001,149500,1.8261860078067007,duplication,CAGL0B03608g,148990.0,149443.0,0,False
ChrB,contig_26,149501,150000,1.844527508611949,duplication,CAGL0B03597g,149550.0,151172.0,0,False
ChrB,contig_26,150001,150500,1.7213906919710504,duplication,CAGL0B03597g,149550.0,151172.0,0,False
ChrB,contig_26,150501,151000,1.803927445594665,duplication,CAGL0B03597g,149550.0,151172.0,0,False
ChrB,contig_26,151501,152000,1.6938413122190388,duplication,CAGL0B03575g,151373.0,152718.0,0,False
ChrB,contig_26,152001,152500,1.5852960134252296,duplication,CAGL0B03575g,151373.0,152718.0,0,False
ChrB,contig_26,152501,153000,1.6078887325345277,duplication,CAGL0B03553g,152730.0,155853.0,0,False
ChrB,contig_26,153001,153500,1.6465395469844526,duplication,CAGL0B03553g,152730.0,155853.0,0,False
ChrB,contig_26,153501,154000,1.6238911350589442,duplication,CAGL0B03553g,152730.0,155853.0,0,False
ChrB,contig_26,154001,154500,1.5564656989003818,duplication,CAGL0B03553g,152730.0,155853.0,0,False
ChrB,contig_26,155001,155500,1.627399782480191,duplication,CAGL0B03553g,152730.0,155853.0,0,False
ChrB,contig_26,156501,157000,1.549986767947921,duplication,CAGL0B03531g,156439.0,157371.0,0,False
ChrB,contig_26,157001,157500,1.727758237291091,duplication,CAGL0B03531g,156439.0,157371.0,0,False
ChrB,contig_26,157501,158000,1.5196156188412555,duplication,CAGL0B03509g,157443.0,160583.0,0,False
ChrB,contig_26,158001,158500,1.565525063670585,duplication,CAGL0B03509g,157443.0,160583.0,0,False
ChrB,contig_26,159001,159500,1.728240908364913,duplication,CAGL0B03509g,157443.0,160583.0,0,False
ChrB,contig_26,159501,160000,1.9012413597860705,duplication,CAGL0B03509g,157443.0,160583.0,0,False
ChrB,contig_26,160001,160500,1.6604813153090892,duplication,CAGL0B03509g,157443.0,160583.0,0,False
ChrB,contig_26,162001,162500,1.524516586667759,duplication,CAGL0B03487g,161620.0,165036.0,0,False
ChrB,contig_26,162501,163000,1.6552276263132542,duplication,CAGL0B03487g,161620.0,165036.0,0,False
