chrom_label,chrom,start,end,normalized_depth,CNV,gene_name,gene_start,gene_end,gene_overlap_in_controls_count,partially_overlaps_control
ChrB,contig_26,79501,80000,1.5003087758883633,duplication,CAGL0B04389g,78819,83142,0,False
ChrB,contig_26,81001,81500,1.650363787030891,duplication,CAGL0B04389g,78819,83142,0,False
ChrB,contig_26,81501,82000,1.571558452093364,duplication,CAGL0B04389g,78819,83142,0,False
ChrB,contig_26,82501,83000,1.538291276543765,duplication,CAGL0B04389g,78819,83142,0,False
ChrB,contig_26,83001,83500,1.5754940777722228,duplication,CAGL0B04367g,83185,84503,0,False
ChrB,contig_26,83501,84000,1.6103577807198497,duplication,CAGL0B04367g,83185,84503,0,False
ChrB,contig_26,84001,84500,1.5797452960762732,duplication,CAGL0B04367g,83185,84503,0,False
ChrB,contig_26,84501,85000,1.628235174723345,duplication,CAGL0B04345g,84490,85819,0,False
ChrB,contig_26,85001,85500,1.5741017573669662,duplication,CAGL0B04345g,84490,85819,0,False
ChrB,contig_26,85501,86000,1.6099864952784475,duplication,CAGL0B04345g,84490,85819,0,False
ChrB,contig_26,86001,86500,1.6079815538948783,duplication,CAGL0B04323g,86210,87502,0,False
ChrB,contig_26,86501,87000,1.714002111687155,duplication,CAGL0B04323g,86210,87502,0,False
ChrB,contig_26,87001,87500,1.6122142079268584,duplication,CAGL0B04323g,86210,87502,0,False
ChrB,contig_26,88001,88500,1.591830637193901,duplication,CAGL0B04301g,87957,89669,0,False
ChrB,contig_26,88501,89000,1.7902455770790098,duplication,CAGL0B04301g,87957,89669,0,False
ChrB,contig_26,89001,89500,1.7831168966040956,duplication,CAGL0B04301g,87957,89669,0,False
ChrB,contig_26,89501,90000,1.6826284918887051,duplication,CAGL0B04279g,89596,91646,0,False
ChrB,contig_26,90001,90500,1.6382227530970528,duplication,CAGL0B04279g,89596,91646,0,False
ChrB,contig_26,90501,91000,1.7866998011136226,duplication,CAGL0B04279g,89596,91646,0,False
ChrB,contig_26,91001,91500,1.6099122381901674,duplication,CAGL0B04279g,89596,91646,0,False
ChrB,contig_26,91501,92000,1.845752750568575,duplication,,,,0,False
ChrB,contig_26,93001,93500,1.5061936501345816,duplication,CAGL0B04235g,93130,94833,0,False
ChrB,contig_26,94001,94500,1.5760510059343256,duplication,CAGL0B04235g,93130,94833,0,False
ChrB,contig_26,95501,96000,1.6054011200771356,duplication,CAGL0B04213g,95014,97989,0,False
ChrB,contig_26,96001,96500,1.509906504548599,duplication,CAGL0B04213g,95014,97989,0,False
ChrB,contig_26,96501,97000,1.568978018275622,duplication,CAGL0B04213g,95014,97989,0,False
ChrB,contig_26,97001,97500,1.6656793114887138,duplication,CAGL0B04213g,95014,97989,0,False
ChrB,contig_26,97501,98000,1.735703745737089,duplication,CAGL0B04213g,95014,97989,0,False
ChrB,contig_26,98001,98500,1.663767191465495,duplication,,,,0,False
ChrB,contig_26,98501,99000,1.56027137467475,duplication,,,,0,False
ChrB,contig_26,99001,99500,1.6171894328416423,duplication,,,,0,False
ChrB,contig_26,99501,100000,1.6128825217213816,duplication,,,,0,False
ChrB,contig_26,100501,101000,1.6796953369016312,duplication,CAGL0B04191g,100446,101782,0,False
ChrB,contig_26,100501,101000,1.6796953369016312,duplication,CAGL0B04169g,100505,105789,0,False
ChrB,contig_26,101501,102000,1.506082264502161,duplication,CAGL0B04191g,100446,101782,0,False
ChrB,contig_26,101501,102000,1.506082264502161,duplication,CAGL0B04169g,100505,105789,0,False
ChrB,contig_26,102001,102500,1.7428138619399327,duplication,CAGL0B04169g,100505,105789,0,False
ChrB,contig_26,102501,103000,1.5335945157100326,duplication,CAGL0B04169g,100505,105789,0,False
ChrB,contig_26,103501,104000,1.5411501744425586,duplication,CAGL0B04169g,100505,105789,0,False
ChrB,contig_26,104501,105000,1.5331861017244903,duplication,CAGL0B04169g,100505,105789,0,False
ChrB,contig_26,106001,106500,1.5510078029117758,duplication,CAGL0B04147g,105172,107507,0,False
ChrB,contig_26,106501,107000,1.673402048669871,duplication,CAGL0B04147g,105172,107507,0,False
ChrB,contig_26,107001,107500,1.527022763397221,duplication,CAGL0B04147g,105172,107507,0,False
ChrB,contig_26,107501,108000,1.77984958471976,duplication,CAGL0B04125g,107563,109552,0,False
ChrB,contig_26,108001,108500,1.7768978654606158,duplication,CAGL0B04125g,107563,109552,0,False
ChrB,contig_26,108001,108500,1.7768978654606158,duplication,CAGL0B04103g,108160,110479,0,False
ChrB,contig_26,108501,109000,1.7331233119193463,duplication,CAGL0B04125g,107563,109552,0,False
ChrB,contig_26,108501,109000,1.7331233119193463,duplication,CAGL0B04103g,108160,110479,0,False
ChrB,contig_26,109001,109500,1.693711362314548,duplication,CAGL0B04125g,107563,109552,0,False
ChrB,contig_26,109001,109500,1.693711362314548,duplication,CAGL0B04103g,108160,110479,0,False
ChrB,contig_26,109501,110000,1.6178763109082357,duplication,CAGL0B04103g,108160,110479,0,False
ChrB,contig_26,110001,110500,1.7513534270921738,duplication,CAGL0B04103g,108160,110479,0,False
ChrB,contig_26,110501,111000,1.6063478979527104,duplication,CAGL0B04059g,110632,111866,0,False
ChrB,contig_26,111001,111500,1.6386682956267349,duplication,CAGL0B04059g,110632,111866,0,False
ChrB,contig_26,111501,112000,1.6333589138146891,duplication,CAGL0B04059g,110632,111866,0,False
ChrB,contig_26,112001,112500,1.6556917331150065,duplication,CAGL0B04037g,111962,112942,0,False
ChrB,contig_26,112501,113000,1.5530684371115555,duplication,CAGL0B04037g,111962,112942,0,False
ChrB,contig_26,113001,113500,1.6233713354409818,duplication,CAGL0B04015g,112992,114706,0,False
ChrB,contig_26,113501,114000,1.776062473217462,duplication,CAGL0B04015g,112992,114706,0,False
ChrB,contig_26,114001,114500,1.7040145333134475,duplication,CAGL0B04015g,112992,114706,0,False
ChrB,contig_26,114501,115000,1.5993491673822868,duplication,,,,0,False
ChrB,contig_26,115001,115500,1.6547449552394318,duplication,CAGL0B03993g,114982,117097,0,False
ChrB,contig_26,115501,116000,1.762250654797316,duplication,CAGL0B03993g,114982,117097,0,False
ChrB,contig_26,116001,116500,1.6225359431978277,duplication,CAGL0B03993g,114982,117097,0,False
ChrB,contig_26,117501,118000,1.5526414588539434,duplication,,,,0,False
ChrB,contig_26,118001,118500,1.6646025837086489,duplication,CAGL0B03971g,117792,119540,0,False
ChrB,contig_26,118501,119000,1.8081786638987156,duplication,CAGL0B03971g,117792,119540,0,False
ChrB,contig_26,119001,119500,1.7923433398229298,duplication,CAGL0B03971g,117792,119540,0,False
ChrB,contig_26,119501,120000,1.5774433263395822,duplication,,,,0,False
ChrB,contig_26,120501,121000,1.6124369791916997,duplication,CAGL0B03949g,119940,123173,0,False
ChrB,contig_26,121001,121500,1.5736747791093542,duplication,CAGL0B03949g,119940,123173,0,False
ChrB,contig_26,121501,122000,1.659980079963197,duplication,CAGL0B03949g,119940,123173,0,False
ChrB,contig_26,122001,122500,1.5024065386322836,duplication,CAGL0B03949g,119940,123173,0,False
ChrB,contig_26,123001,123500,1.5355994570936022,duplication,CAGL0B03927g,122586,123352,0,False
ChrB,contig_26,123501,124000,1.795777730155896,duplication,CAGL0B03905g,123410,125032,0,False
ChrB,contig_26,124001,124500,1.5509706743676357,duplication,CAGL0B03905g,123410,125032,0,False
ChrB,contig_26,124501,125000,1.7811676480367362,duplication,CAGL0B03905g,123410,125032,0,False
ChrB,contig_26,125001,125500,1.6285507673485364,duplication,CAGL0B03899g,125192,125526,0,False
ChrB,contig_26,125501,126000,1.5422269022226238,duplication,CAGL0B03883g,125439,126669,0,False
ChrB,contig_26,126001,126500,1.5877650616105516,duplication,CAGL0B03883g,125439,126669,0,False
ChrB,contig_26,126501,127000,1.7870525222829543,duplication,CAGL0B03861g,126638,129499,0,False
ChrB,contig_26,127001,127500,1.8411859396393333,duplication,CAGL0B03861g,126638,129499,0,False
ChrB,contig_26,127501,128000,1.6297574450330925,duplication,CAGL0B03861g,126638,129499,0,False
ChrB,contig_26,128001,128500,1.524516586667759,duplication,CAGL0B03861g,126638,129499,0,False
ChrB,contig_26,128001,128500,1.524516586667759,duplication,CAGL0B03839g,128029,130388,0,False
ChrB,contig_26,128501,129000,1.5847576495351972,duplication,CAGL0B03861g,126638,129499,0,False
ChrB,contig_26,128501,129000,1.5847576495351972,duplication,CAGL0B03839g,128029,130388,0,False
ChrB,contig_26,129001,129500,1.8738404942106195,duplication,CAGL0B03861g,126638,129499,0,False
ChrB,contig_26,129001,129500,1.8738404942106195,duplication,CAGL0B03839g,128029,130388,0,False
ChrB,contig_26,129501,130000,1.7549734601458409,duplication,CAGL0B03839g,128029,130388,0,False
ChrB,contig_26,130501,131000,1.81547442282226,duplication,,,,0,False
ChrB,contig_26,131001,131500,1.921699187607308,duplication,CAGL0B03817g,130980,132182,0,False
ChrB,contig_26,131501,132000,1.703104883982013,duplication,CAGL0B03817g,130980,132182,0,False
ChrB,contig_26,132001,132500,1.751390555636314,duplication,,,,0,False
ChrB,contig_26,132501,133000,1.6290891312385691,duplication,CAGL0B03795g,132650,133972,0,False
ChrB,contig_26,133001,133500,1.6438477275342898,duplication,CAGL0B03795g,132650,133972,0,False
ChrB,contig_26,133501,134000,1.7508336274742111,duplication,CAGL0B03795g,132650,133972,0,False
ChrB,contig_26,134001,134500,1.729224814784628,duplication,CAGL0B03773g,134242,136605,0,False
ChrB,contig_26,134501,135000,1.5980682326094509,duplication,CAGL0B03773g,134242,136605,0,False
ChrB,contig_26,135001,135500,1.9130853653667872,duplication,CAGL0B03773g,134242,136605,0,False
ChrB,contig_26,135501,136000,1.840740397109651,duplication,CAGL0B03773g,134242,136605,0,False
ChrB,contig_26,136001,136500,1.63978215195094,duplication,CAGL0B03773g,134242,136605,0,False
ChrB,contig_26,136501,137000,1.6226844573743886,duplication,,,,0,False
ChrB,contig_26,137001,137500,1.7232471191780592,duplication,CAGL0B03707g,137231,138834,0,False
ChrB,contig_26,137501,138000,1.8286921845361637,duplication,CAGL0B03707g,137231,138834,0,False
ChrB,contig_26,138001,138500,1.7014526637677752,duplication,CAGL0B03707g,137231,138834,0,False
ChrB,contig_26,138501,139000,1.7329005406545055,duplication,CAGL0B03707g,137231,138834,0,False
ChrB,contig_26,139501,140000,1.7882035071512998,duplication,CAGL0B03685g,138841,140409,0,False
ChrB,contig_26,140001,140500,1.9071633625764288,duplication,CAGL0B03685g,138841,140409,0,False
ChrB,contig_26,140501,141000,2.048196137492893,duplication,CAGL0B03663g,140518,142931,0,False
ChrB,contig_26,141001,141500,2.0008386794420963,duplication,CAGL0B03663g,140518,142931,0,False
ChrB,contig_26,141501,142000,2.0237098626324457,duplication,CAGL0B03663g,140518,142931,0,False
ChrB,contig_26,142001,142500,1.986302854411217,duplication,CAGL0B03663g,140518,142931,0,False
ChrB,contig_26,142501,143000,1.7766008371074944,duplication,CAGL0B03663g,140518,142931,0,False
ChrB,contig_26,143001,143500,1.74220124096162,duplication,CAGL0B03641g,143178,146596,0,False
ChrB,contig_26,143501,144000,1.7163040814238462,duplication,CAGL0B03641g,143178,146596,0,False
ChrB,contig_26,144001,144500,1.6047328062826125,duplication,CAGL0B03641g,143178,146596,0,False
ChrB,contig_26,144501,145000,1.786978265194674,duplication,CAGL0B03641g,143178,146596,0,False
ChrB,contig_26,145001,145500,1.915294513743128,duplication,CAGL0B03641g,143178,146596,0,False
ChrB,contig_26,145501,146000,1.660871165022561,duplication,CAGL0B03641g,143178,146596,0,False
ChrB,contig_26,146001,146500,1.6551162406808335,duplication,CAGL0B03641g,143178,146596,0,False
ChrB,contig_26,146501,147000,1.549392711241678,duplication,CAGL0B03619g,146746,148951,0,False
ChrB,contig_26,147001,147500,1.7512234771876831,duplication,CAGL0B03619g,146746,148951,0,False
ChrB,contig_26,147501,148000,1.6793611800043695,duplication,CAGL0B03619g,146746,148951,0,False
ChrB,contig_26,148001,148500,1.7728322898772664,duplication,CAGL0B03619g,146746,148951,0,False
ChrB,contig_26,148501,149000,1.783840903214829,duplication,CAGL0B03619g,146746,148951,0,False
ChrB,contig_26,149001,149500,1.8261860078067012,duplication,CAGL0B03608g,148990,149443,0,False
ChrB,contig_26,149501,150000,1.844527508611949,duplication,CAGL0B03597g,149550,151172,0,False
ChrB,contig_26,150001,150500,1.7213906919710504,duplication,CAGL0B03597g,149550,151172,0,False
ChrB,contig_26,150501,151000,1.803927445594665,duplication,CAGL0B03597g,149550,151172,0,False
ChrB,contig_26,151001,151500,1.7491999715320434,duplication,,,,0,False
ChrB,contig_26,151501,152000,1.6938413122190388,duplication,CAGL0B03575g,151373,152718,0,False
ChrB,contig_26,152001,152500,1.5852960134252296,duplication,CAGL0B03575g,151373,152718,0,False
ChrB,contig_26,152501,153000,1.6078887325345277,duplication,CAGL0B03553g,152730,155853,0,False
ChrB,contig_26,153001,153500,1.6465395469844526,duplication,CAGL0B03553g,152730,155853,0,False
ChrB,contig_26,153501,154000,1.6238911350589442,duplication,CAGL0B03553g,152730,155853,0,False
ChrB,contig_26,154001,154500,1.5564656989003818,duplication,CAGL0B03553g,152730,155853,0,False
ChrB,contig_26,155001,155500,1.627399782480191,duplication,CAGL0B03553g,152730,155853,0,False
